frame_id,timestamp_s,ego_x,ego_y,ego_psi,N_vehicles,P_processed,S_segments,K_beams,sum_m_k,num_hits,time_scan_sec,memory_rss_mb
2311,231.1,997.2347972730948,1013.9490894603771,3.0591795766202616,9,2,8,241,0,0,6.889999349368736e-05,2282.9609375
2312,231.2,996.6961161502564,1013.9838387039288,3.095168236180266,10,3,12,241,0,0,7.270000060088933e-05,2282.9609375
2313,231.3,996.1565335264917,1013.9991832195984,3.1311568957402707,10,2,8,241,0,0,7.729999924777076e-05,2282.9609375
2314,231.4,995.6167481849493,1013.995103135566,-3.1160397518793257,10,3,12,241,126,15,7.46000005165115e-05,2282.9609375
2315,231.5,995.0774591713057,1013.9716037357189,-3.080051092319321,10,2,8,241,64,12,7.170000026235357e-05,2282.9609375
2316,231.6,994.5393648884713,1013.92871545281,-3.0440624327593166,10,3,12,241,122,22,7.989999721758068e-05,2282.9609375
2317,231.7,994.003162192128,1013.8664938290457,-3.0080737731993263,9,3,12,241,54,6,7.080000068526715e-05,2282.9609375
2318,231.8,993.4695454882695,1013.7850194441558,-2.972085113639322,9,3,12,241,116,30,0.00010679999832063913,2282.96484375
2319,231.9,992.9392058339167,1013.6843978110398,-2.9360964540793173,9,3,12,241,106,34,0.00011660000018309802,2282.96484375
2320,232.0,992.4128300421677,1013.5647592391232,-2.900107794519327,9,4,16,241,116,36,0.0001581999968038872,2282.96484375
2321,232.1,991.891099792744,1013.4262586656004,-2.8641191349593225,10,4,16,241,132,38,8.189999789465219e-05,2282.96484375
2322,232.2,991.3746907491869,1013.2690754547848,-2.8281304753993317,10,3,12,241,92,40,0.00010520000068936497,2282.96484375
2323,232.3,990.8642716838424,1013.0934131658239,-2.7921418158393134,10,3,12,241,134,42,8.259999594883993e-05,2282.96484375
2324,232.4,990.3605036117731,1012.8994992890814,-2.756153156279323,10,2,8,241,88,44,8.170000364771113e-05,2282.96484375
2325,232.5,989.8640389347125,1012.6875849515272,-2.720164496719318,10,4,16,241,144,46,8.460000390186906e-05,2282.96484375
2326,232.6,989.3755205961784,1012.457944591517,-2.6841758371593283,9,2,8,241,96,48,8.639999578008428e-05,2282.96484375
2327,232.7,988.8955812488313,1012.2108756033823,-2.6481871775993238,9,3,12,241,154,49,8.359999628737569e-05,2282.96484375
2328,232.8,988.4248424351624,1011.9466979522921,-2.6121985180393192,9,2,8,241,86,43,8.209999941755086e-05,2282.96484375
2329,232.9,987.9639137825686,1011.6657537598837,-2.5762098584793147,9,3,12,241,132,36,0.00010589999874355271,2282.96484375
2330,233.0,987.5133922138582,1011.3684068612007,-2.5402211989193244,9,2,8,241,54,27,7.809999806340784e-05,2282.96484375
2331,233.1,987.0738611742092,1011.0550423335096,-2.50423253935932,9,3,12,241,94,17,7.509999704780057e-05,2282.96484375
2332,233.2,986.6458898755835,1010.7260659976093,-2.4682438797993296,9,2,8,241,14,7,8.910000178730115e-05,2282.96484375
2333,233.3,986.230032559571,1010.3819038922738,-2.432255220239311,9,2,8,241,0,0,8.060000254772604e-05,2282.96484375
2334,233.4,985.826827779624,1010.023001722515,-2.3962665606793205,9,2,8,241,0,0,6.969999958528206e-05,2282.96484375
2335,233.5,985.436797703605,1009.6498242823735,-2.360277901119316,9,2,8,241,0,0,6.859999848529696e-05,2282.96484375
2336,233.6,985.0604474375582,1009.2628548529915,-2.3242892415593257,9,1,4,241,0,0,6.809999467805028e-05,2282.96484375
2337,233.7,984.6982643715738,1008.862594576741,-2.288300581999321,9,2,8,241,0,0,6.690000009257346e-05,2282.96484375
2338,233.8,984.3507175485975,1008.4495618082238,-2.2523119224393167,9,1,4,241,0,0,6.510000093840063e-05,2282.96484375
2339,233.9,984.0182570569981,1008.024291442979,-2.216323262879312,8,2,8,241,0,0,6.790000043110922e-05,2282.96484375
2340,234.0,983.7013134476848,1007.5873342247697,-2.1803346033193214,7,1,4,241,0,0,6.38999990769662e-05,2282.96484375
2341,234.1,983.4002971765234,1007.1392560323458,-2.1443459437593173,7,2,8,241,0,0,6.829999620094895e-05,2282.96484375
2342,234.2,983.1155980727791,1006.6806371466063,-2.108357284199327,7,1,4,241,0,0,6.669999856967479e-05,2282.96484375
2343,234.3,982.8475848342699,1006.2120714991098,-2.072368624639322,7,1,4,241,0,0,6.53000024612993e-05,2282.96484375
2344,234.4,982.5966045498869,1005.734165902908,-2.036379965079318,7,1,4,241,0,0,6.86999992467463e-05,2282.96484375
2345,234.5,982.3629822500995,1005.2475392666953,-2.0003913055193276,7,1,4,241,0,0,6.620000203838572e-05,2282.96484375
2346,234.6,982.1470204860256,1004.7528217932945,-1.964402645959323,7,1,4,241,0,0,6.420000136131421e-05,2282.96484375
2347,234.7,981.9489989376156,1004.2506541635182,-1.9284139863993184,7,1,4,241,0,0,9.950000094249845e-05,2282.96484375
2348,234.8,981.7691740514541,1003.7416867064574,-1.8924253268393139,7,2,8,241,0,0,7.729999924777076e-05,2282.96484375
2349,234.9,981.607778708651,1003.2265785572778,-1.8564366672793235,7,0,0,241,0,0,0.00010370000381954014,2282.96484375
2350,235.0,981.4650219232491,1002.7059968036102,-1.820448007719319,7,0,0,241,0,0,6.53000024612993e-05,2282.96484375
2351,235.1,981.3410885715427,1002.1806156216437,-1.7844593481593287,7,0,0,241,0,0,6.319999374682084e-05,2282.96484375
2352,235.2,981.2361391526545,1001.6511154030366,-1.7484706885993242,6,1,4,241,0,0,7.210000330815092e-05,2282.96484375
2353,235.3,981.150309580682,1001.1181818737808,-1.7124820290393197,6,0,0,241,0,0,6.639999628532678e-05,2282.96484375
2354,235.4,981.0837110086828,1000.582505206156,-1.6764933694793152,6,0,0,241,0,0,6.569999823113903e-05,2282.96484375
2355,235.5,981.0364296847271,1000.0447791249263,-1.6405047099193248,6,0,0,241,0,0,6.330000178422779e-05,2282.96484375
2356,235.6,981.0085268402014,999.5057000089356,-1.6045160503593203,5,0,0,241,0,0,6.299999949987978e-05,2282.96484375
2357,235.7,981.0000386105125,998.965965989268,-1.56852739079933,5,0,0,241,0,0,0.00022739999985788018,2282.96484375
2358,235.8,981.0109759882902,998.4262760451358,-1.5325387312393113,5,0,0,241,0,0,0.00012900000001536682,2282.96484375
2359,235.9,981.0413248091504,997.8873290986725,-1.496550071679321,5,1,4,241,0,0,9.410000347997993e-05,2282.96484375
2360,236.0,981.0910457700402,997.349823109796,-1.4605614121193164,5,0,0,241,0,0,8.399999933317304e-05,2282.96484375
2361,236.1,981.1600744801358,996.8144541723218,-1.4245727525593261,5,0,0,241,0,0,8.069999603321776e-05,2282.96484375
2362,236.2,981.248321544232,996.2819156124895,-1.3885840929993216,5,0,0,241,0,0,7.999999797903001e-05,2282.96484375
2363,236.3,981.3556726785127,995.7528970910759,-1.352595433439317,5,0,0,241,0,0,0.00011559999984456226,2282.96484375
2364,236.4,981.481988858554,995.2280837102539,-1.3166067738793126,5,0,0,241,0,0,7.830000686226413e-05,2282.96484375
2365,236.5,981.6271064993659,994.7081551263553,-1.2806181143193223,5,0,0,241,0,0,7.870000263210386e-05,2282.96484375
2366,236.6,981.790837667243,994.1937846696846,-1.2446294547593177,5,0,0,241,0,0,8.07999967946671e-05,2282.96484375
2367,236.7,981.9729703231461,993.6856384725294,-1.2086407951993274,5,0,0,241,0,0,8.340000204043463e-05,2282.96484375
2368,236.8,982.173268597303,993.184374606487,-1.172652135639323,5,0,0,241,0,0,7.809999806340784e-05,2282.96484375
2369,236.9,982.3914730946692,992.6906422302354,-1.1366634760793184,4,0,0,241,0,0,0.00011169999925186858,2282.96484375
2370,237.0,982.6273012308565,992.2050807488428,-1.100674816519328,4,1,4,241,36,0,9.4600000011269e-05,2282.96484375
2371,237.1,982.8804475980918,991.7283189857101,-1.0646861569593236,5,1,4,241,82,41,0.00010459999612066895,2282.96484375
2372,237.2,983.150584360734,991.2609743682176,-1.028697497399319,5,2,8,241,122,43,0.00010170000314246863,2282.96484375
2373,237.3,983.4373616798348,990.8036521281294,-0.9927088378393146,5,1,4,241,90,45,0.00011190000077476725,2282.96484375
2374,237.4,983.7404081661963,990.3569445177916,-0.9567201782793243,5,2,8,241,128,48,0.00013829999807057902,2282.96484375
2375,237.5,984.0593313613357,989.921430043139,-0.9207315187193197,5,1,4,241,102,51,9.999999747378752e-05,2282.96484375
2376,237.6,984.3937182457365,989.4976727145057,-0.8847428591593295,5,2,8,241,138,54,0.00010540000221226364,2282.96484375
2377,237.7,984.743135773727,989.0862213162058,-0.8487541995993249,4,1,4,241,114,57,9.810000483412296e-05,2282.96484375
2378,237.8,985.1071314342928,988.6876086958346,-0.8127655400393204,4,2,8,241,146,60,9.879999561235309e-05,2282.96484375
2379,237.9,985.4852338370991,988.3023510742072,-0.7767768804793158,4,1,4,241,128,64,9.609999688109383e-05,2282.96484375
2380,238.0,985.8769533229616,987.9309473768302,-0.7407882209193255,4,3,12,241,202,65,0.00013690000196220353,2282.96484375
2381,238.1,986.2817825979769,987.5738785877703,-0.704799561359321,4,1,4,241,138,69,0.00010099999781232327,2282.96484375
2382,238.2,986.699197390489,987.2316071267605,-0.6688109017993307,4,3,12,241,212,71,0.00010399999882793054,2282.96484375
2383,238.3,987.1286571300465,986.9045762503447,-0.6328222422393119,4,1,4,241,146,73,0.0001021999996737577,2282.96484375
2384,238.4,987.5696056474623,986.5932094778424,-0.5968335826793216,4,3,12,241,216,73,0.00010830000246642157,2282.96484375
2385,238.5,988.0214718950795,986.2979100428712,-0.5608449231193171,3,1,4,241,132,66,0.00015049999637994915,2282.96484375
2386,238.6,988.4836706863011,986.0190603711429,-0.5248562635593268,3,2,8,241,164,56,9.829999908106402e-05,2282.96484375
2387,238.7,988.9556034534343,985.7570215852047,-0.4888676039993222,3,1,4,241,90,45,9.20999955269508e-05,2282.96484375
2388,238.8,989.4366590228599,985.5121330367699,-0.4528789444393178,3,2,8,241,124,34,0.00012040000001434237,2282.96484375
2389,238.9,989.9262144065303,985.2847118672424,-0.41689028487931334,3,1,4,241,46,23,8.920000254875049e-05,2282.96484375
2390,239.0,990.4236356087657,985.0750525970051,-0.3809016253193229,3,2,8,241,86,13,8.41999935801141e-05,2282.96484375
2391,239.1,990.9282784473069,984.8834267440023,-0.3449129657593184,3,1,4,241,10,5,0.00010619999375194311,2282.96484375
2392,239.2,991.4394893875585,984.7100824721132,-0.30892430619932815,3,2,8,241,62,22,8.789999992586672e-05,2282.96484375
2393,239.3,991.9566063889463,984.5552442697673,-0.27293564663932357,3,1,4,241,0,0,7.690000347793102e-05,2282.96484375
2394,239.4,992.4789597622872,984.4191126592237,-0.23694698707931908,3,2,8,241,68,34,0.00012369999603834003,2282.96484375
2395,239.5,993.0058730370678,984.301863936885,-0.20095832751931458,3,2,8,241,68,34,8.740000339457765e-05,2282.96484375
2396,239.6,993.5366638375012,984.2036499449855,-0.16496966795932425,4,3,12,241,72,36,9.020000288728625e-05,2282.96484375
2397,239.7,994.0706447662366,984.1245978749497,-0.12898100839931972,4,3,12,241,74,37,8.990000060293823e-05,2282.96484375
2398,239.8,994.6071242945656,984.0648101026733,-0.09299234883931522,4,3,12,241,76,38,9.200000204145908e-05,2282.96484375
2399,239.9,995.1454076579844,984.0243640559418,-0.0570036892793249,4,3,12,241,80,40,8.959999831859022e-05,2282.96484375
2400,240.0,995.6847977559443,984.0033121141586,-0.021015029719320382,4,3,12,241,84,42,9.049999789567664e-05,2282.96484375
2401,240.1,996.2245960546256,984.0016815405111,0.01497362984066993,4,3,12,241,86,43,9.410000347997993e-05,2282.96484375
2402,240.2,996.7641034915721,984.0194744466635,0.05096228940067446,4,3,12,241,90,45,9.660000068834051e-05,2282.96484375
2403,240.3,997.3026213810055,984.0566677900226,0.08695094896067897,4,3,12,241,94,47,9.31999966269359e-05,2282.96484375
2404,240.4,997.8394523186548,984.1132134035785,0.12293960852068352,4,3,12,241,100,50,9.529999806545675e-05,2282.96484375
2405,240.5,998.3739010849258,984.189038058283,0.15892826808067378,4,3,12,241,104,52,0.00010689999908208847,2282.96484375
2406,240.6,998.9052755452411,984.2840435578851,0.19491692764067833,3,3,12,241,110,55,9.649999992689118e-05,2282.96484375
2407,240.7,999.4328875463832,984.3981068660983,0.23090558720066864,3,2,8,241,116,58,9.439999848837033e-05,2282.96484375
2408,240.8,999.9560538076854,984.5310802659391,0.2668942467606874,3,3,12,241,120,60,9.499999578110874e-05,2282.96484375
2409,240.9,1000.4740968059075,984.6827915510262,0.30288290632067766,4,3,12,241,128,64,9.839999984251335e-05,2282.96484375
2410,241.0,1000.9863456526609,984.8530442485958,0.3388715658806822,4,3,12,241,132,66,0.00010010000551119447,2282.96484375
2411,241.1,1001.4921369632362,985.0416178739421,0.3748602254406725,4,3,12,241,140,70,9.999999747378752e-05,2282.96484375
2412,241.2,1001.9908157157171,985.2482682159549,0.41084888500067696,4,4,16,241,168,72,0.00011140000424347818,2282.96484375
2413,241.3,1002.4817360992613,985.4727276533836,0.44683754456068153,4,3,12,241,146,73,0.000130899999930989,2282.96484375
2414,241.4,1002.9642623504543,985.7147055014183,0.4828262041206861,4,3,12,241,132,66,0.0002151000007870607,2282.96484375
2415,241.5,1003.437769576651,985.9738883881396,0.5188148636806764,4,3,12,241,108,54,0.00010910000128205866,2282.96484375
2416,241.6,1003.9016445652395,986.249940660349,0.554803523240681,4,3,12,241,78,39,0.0001353999978164211,2282.96484375
2417,241.7,1004.355286577777,986.5425048182542,0.5907921828006711,4,3,12,241,46,23,0.00011240000458201393,2282.96484375
2418,241.8,1004.7981081279737,986.8512019784473,0.6267808423606759,4,2,8,241,10,5,8.579999848734587e-05,2282.96484375
2419,241.9,1005.2295357425127,987.1756323645752,0.6627695019206802,5,4,16,241,0,0,9.370000043418258e-05,2282.96484375
2420,242.0,1005.6490107037231,987.5153758250677,0.6987581614806847,5,3,12,241,38,0,8.320000051753595e-05,2282.96484375
2421,242.1,1006.0559897731439,987.8699923772521,0.7347468210406751,5,2,8,241,0,0,8.670000534038991e-05,2282.96484375
2422,242.2,1006.449945895042,988.2390227771501,0.7707354806006795,5,2,8,241,0,0,0.00017800000205170363,2282.96484375
2423,242.3,1006.830368878972,988.6219891142188,0.8067241401606842,5,2,8,241,0,0,9.320000390289351e-05,2282.96484375
2424,242.4,1007.1967660604951,989.0183954302654,0.8427127997206746,5,3,12,241,0,0,8.679999882588163e-05,2282.96484375
2425,242.5,1007.5486629392017,989.4277283617362,0.8787014592806789,5,2,8,241,0,0,8.849999721860513e-05,2282.96484375
2426,242.6,1007.8856037932097,989.849457804543,0.9146901188406835,5,2,8,241,0,0,8.570000500185415e-05,2282.96484375
2427,242.7,1008.2071522693448,990.2830376005726,0.9506787784006737,4,2,8,241,0,0,8.270000398624688e-05,2282.96484375
2428,242.8,1008.5128919482364,990.7279062449848,0.9866674379606784,4,2,8,241,0,0,8.22000001790002e-05,2282.96484375
2429,242.9,1008.8024268835994,991.183487613386,1.0226560975206829,4,2,8,241,0,0,8.379999781027436e-05,2282.96484375
2430,243.0,1009.0753821150018,991.6491917079351,1.0586447570806732,4,2,8,241,0,0,8.999999408842996e-05,2282.96484375
2431,243.1,1009.3314041534551,992.1244154214176,1.0946334166406777,4,2,8,241,0,0,8.440000237897038e-05,2282.96484375
2432,243.2,1009.5701614391976,992.6085433182947,1.130622076200668,4,2,8,241,0,0,8.05000017862767e-05,2282.96484375
2433,243.3,1009.7913447710794,993.1009484317204,1.1666107357606867,3,1,4,241,0,0,7.829999958630651e-05,2282.96484375
2434,243.4,1009.9946677069906,993.6009930754894,1.202599395320677,3,2,8,241,0,0,7.979999645613134e-05,2282.96484375
2435,243.5,1010.1798669348178,994.1080296698711,1.2385880548806816,3,1,4,241,0,0,7.790000381646678e-05,2282.96484375
2436,243.6,1010.3467026134431,994.6214015802512,1.2745767144406719,3,1,4,241,0,0,7.869999535614625e-05,2282.96484375
2437,243.7,1010.4949586833502,995.1404439675046,1.3105653740006764,4,2,8,241,0,0,7.950000144774094e-05,2282.96484375
2438,243.8,1010.6244431464303,995.6644846489892,1.346554033560681,4,1,4,241,0,0,7.750000077066943e-05,2282.96484375
2439,243.9,1010.7349883146281,996.1928449690531,1.3825426931206855,4,2,8,241,0,0,7.890000415500253e-05,2282.96484375
2440,244.0,1010.8264510271058,996.7248406779229,1.4185313526806758,4,2,8,241,0,0,7.840000034775585e-05,2282.96484375
2441,244.1,1010.8987128356415,997.2597828178382,1.4545200122406803,4,2,8,241,0,0,7.780000305501744e-05,2282.96484375
2442,244.2,1010.951680158026,997.79697861528,1.4905086718006706,4,1,4,241,0,0,7.760000153211877e-05,2282.96484375
2443,244.3,1010.985284399255,998.3357323781453,1.5264973313606893,4,2,8,241,0,0,0.00010969999857479706,2282.96484375
2444,244.4,1010.9994820403633,998.8753463966963,1.5624859909206796,4,1,4,241,0,0,7.810000533936545e-05,2282.96484375
2445,244.5,1010.9942546947835,999.4151218471274,1.5984746504806842,4,2,8,241,12,6,9.29000016185455e-05,2282.96484375
2446,244.6,1010.9696091321571,999.9543596965709,1.6344633100406745,5,2,8,241,30,15,8.170000364771113e-05,2282.96484375
2447,244.7,1010.925577269568,1000.4923616083769,1.670451969600679,5,2,8,241,54,27,7.459999324055389e-05,2282.96484375
2448,244.8,1010.862216130208,1001.0284308464879,1.7064406291606835,5,2,8,241,80,40,5.319999763742089e-05,2282.96484375
2449,244.9,1010.7796077695301,1001.5618731777439,1.7424292887206738,5,2,8,241,112,56,5.409999721450731e-05,2282.96484375
2450,245.0,1010.6778591689821,1002.0919977709449,1.7784179482806783,5,2,8,241,146,73,5.830000009154901e-05,2282.96484375
2451,245.1,1010.5571020974614,1002.6181180915063,1.8144066078406829,5,2,8,241,184,92,5.999999848427251e-05,2282.96484375
2452,245.2,1010.4174929406686,1003.1395527905524,1.8503952674006732,5,2,8,241,226,113,5.9499994677025825e-05,2282.96484375
2453,245.3,1010.259212498581,1003.6556265872932,1.8863839269606777,5,2,8,241,258,129,6.9500005338341e-05,2282.96484375
2454,245.4,1010.0824657513086,1004.1656711435415,1.9223725865206822,5,2,8,241,262,131,6.510000093840063e-05,2282.96484375
2455,245.5,1009.8874815936365,1004.6690259292411,1.9583612460806725,4,2,8,241,248,124,6.199999916134402e-05,2282.96484375
2456,245.6,1009.6745125385949,1005.1650390778819,1.994349905640677,4,2,8,241,242,121,6.180000491440296e-05,2282.96484375
2457,245.7,1009.4438343904449,1005.6530682306956,2.030338565200682,4,2,8,241,222,111,6.310000026132911e-05,2282.96484375
2458,245.8,1009.1957458874992,1006.1324813685383,2.066327224760686,4,2,8,241,190,95,5.679999594576657e-05,2282.96484375
2459,245.9,1008.9305683152435,1006.602657630383,2.1023158843206766,5,3,12,241,150,75,5.560000136028975e-05,2282.96484375
2460,246.0,1008.6486450902565,1007.0629881173626,2.1383045438806807,5,2,8,241,90,45,4.78999936603941e-05,2282.96484375
2461,246.1,1008.350341315472,1007.5128766813192,2.174293203440671,5,3,12,241,38,19,4.7299996367655694e-05,2282.96484375
2462,246.2,1008.0360433073528,1007.9517406968437,2.2102818630006755,4,1,4,241,0,0,4.289999924367294e-05,2282.96484375
2463,246.3,1007.7061580955959,1008.3790118157999,2.24627052256068,4,2,8,241,0,0,4.340000305091962e-05,2282.96484375
2464,246.4,1007.3611128960098,1008.7941367033609,2.282259182120685,4,2,8,241,0,0,4.189999890513718e-05,2282.96484375
2465,246.5,1007.0013545572517,1009.1965777546015,2.318247841680675,5,3,12,241,0,0,4.550000448944047e-05,2282.96484375
2466,246.6,1006.6273489821389,1009.5858137907217,2.35423650124068,5,2,8,241,0,0,4.08000050811097e-05,2282.96484375
2467,246.7,1006.2395805242844,1009.9613407339931,2.3902251608006697,5,3,12,241,0,0,4.260000423528254e-05,2282.96484375
