frame_id,timestamp_s,N_vehicles,P_processed,S_segments,K_beams,sum_m_k,num_hits,time_build_sec,time_total_sec,memory_rss_mb,engine
2390,239.0,3,3,12,241,2892,0,4.350000381236896e-05,0.0029811999993398786,2296.26953125,vanilla
2391,239.1,3,3,12,241,2892,0,4.050000279676169e-05,0.003007600003911648,2296.27734375,vanilla
2392,239.2,3,3,12,241,2892,0,4.170000465819612e-05,0.003078599998843856,2296.28125,vanilla
2393,239.3,3,3,12,241,2892,0,5.9100006183143705e-05,0.00301690000196686,2296.28515625,vanilla
2394,239.4,3,3,12,241,2892,4,4.25000034738332e-05,0.002972799993585795,2296.28515625,vanilla
2395,239.5,3,3,12,241,2892,14,4.149999585933983e-05,0.0030085000034887344,2296.2890625,vanilla
2396,239.6,4,4,16,241,3856,24,5.339999916031957e-05,0.0039803999970899895,2296.2890625,vanilla
2397,239.7,4,4,16,241,3856,35,5.339999916031957e-05,0.004303400004573632,2296.29296875,vanilla
2398,239.8,4,4,16,241,3856,47,8.639999578008428e-05,0.003954100000555627,2296.29296875,vanilla
2399,239.9,4,4,16,241,3856,61,7.000000186963007e-05,0.003850399996736087,2296.29296875,vanilla
2400,240.0,4,4,16,241,3856,77,5.539999983739108e-05,0.0038593999997829087,2296.296875,vanilla
2401,240.1,4,4,16,241,3856,86,5.5500000598840415e-05,0.005979299996397458,2296.30078125,vanilla
2402,240.2,4,4,16,241,3856,86,9.440000576432794e-05,0.0038916999983484857,2296.3046875,vanilla
2403,240.3,4,4,16,241,3856,83,5.850000161444768e-05,0.003826100000878796,2296.30859375,vanilla
2404,240.4,4,4,16,241,3856,77,5.280000186758116e-05,0.004257999993569683,2296.30859375,vanilla
2405,240.5,4,4,16,241,3856,74,8.320000051753595e-05,0.0038762999975006096,2296.3125,vanilla
2406,240.6,3,3,12,241,2892,71,5.179999425308779e-05,0.0029724999985774048,2296.31640625,vanilla
2407,240.7,3,3,12,241,2892,66,5.9600002714432776e-05,0.0029359000036492944,2296.3203125,vanilla
2408,240.8,3,3,12,241,2892,62,4.730000364361331e-05,0.003057200003240723,2296.32421875,vanilla
2409,240.9,4,4,16,241,3856,57,7.130000449251384e-05,0.003879099996993318,2296.328125,vanilla
2410,241.0,4,4,16,241,3856,53,6.440000288421288e-05,0.003859999997075647,2296.3359375,vanilla
2411,241.1,4,4,16,241,3856,48,5.390000296756625e-05,0.0038311000025714748,2296.34375,vanilla
2412,241.2,4,4,16,241,3856,45,7.219999679364264e-05,0.003828199995041359,2296.34765625,vanilla
2413,241.3,4,4,16,241,3856,41,5.5800002883188426e-05,0.00406479999946896,2296.34765625,vanilla
2414,241.4,4,4,16,241,3856,38,0.00014560000272467732,0.0040716000003158115,2296.3515625,vanilla
2415,241.5,4,4,16,241,3856,35,0.00010349999502068385,0.003887900005793199,2296.35546875,vanilla
2416,241.6,4,4,16,241,3856,32,6.199999916134402e-05,0.003825799998594448,2296.35546875,vanilla
2417,241.7,4,4,16,241,3856,30,6.800000119255856e-05,0.0038088000001152977,2296.35546875,vanilla
2418,241.8,4,4,16,241,3856,27,5.60000044060871e-05,0.0037884000048507005,2296.35546875,vanilla
2419,241.9,5,5,20,241,4820,23,6.610000127693638e-05,0.0046278000008896925,2296.35546875,vanilla
2420,242.0,5,5,20,241,4820,20,6.38999990769662e-05,0.004906399997707922,2296.35546875,vanilla
2421,242.1,5,5,20,241,4820,17,7.999999797903001e-05,0.004710499997599982,2296.35546875,vanilla
2422,242.2,5,5,20,241,4820,9,7.060000643832609e-05,0.004644699998607393,2296.35546875,vanilla
2423,242.3,5,5,20,241,4820,0,8.330000127898529e-05,0.004690800000389572,2296.359375,vanilla
2424,242.4,5,5,20,241,4820,0,7.360000017797574e-05,0.004687799999373965,2296.359375,vanilla
2425,242.5,5,5,20,241,4820,0,6.579999899258837e-05,0.004680699996242765,2296.36328125,vanilla
2426,242.6,5,5,20,241,4820,0,6.440000288421288e-05,0.0046790000051259995,2296.3671875,vanilla
2427,242.7,4,4,16,241,3856,0,5.669999518431723e-05,0.004020300002594013,2296.3671875,vanilla
2428,242.8,4,4,16,241,3856,0,7.179999374784529e-05,0.0037837999989278615,2296.3671875,vanilla
2429,242.9,4,4,16,241,3856,0,5.589999636868015e-05,0.0037279000025591813,2296.3671875,vanilla
2430,243.0,4,4,16,241,3856,9,7.249999907799065e-05,0.0037184000029810704,2296.3671875,vanilla
2431,243.1,4,4,16,241,3856,18,5.1399998483248055e-05,0.0037815000032423995,2296.3671875,vanilla
2432,243.2,4,4,16,241,3856,28,5.8599995099939406e-05,0.0037682000038330443,2296.3671875,vanilla
2433,243.3,3,3,12,241,2892,39,4.2100000428035855e-05,0.0029107000009389594,2296.3671875,vanilla
2434,243.4,3,3,12,241,2892,50,4.180000541964546e-05,0.002976800002215896,2296.3671875,vanilla
2435,243.5,3,3,12,241,2892,63,4.5900000259280205e-05,0.0028979999988223426,2296.3671875,vanilla
2436,243.6,3,3,12,241,2892,76,3.9699996705166996e-05,0.0029785000006086193,2296.3671875,vanilla
2437,243.7,4,4,16,241,3856,78,5.950000195298344e-05,0.0038258999993558973,2296.37109375,vanilla
2438,243.8,4,4,16,241,3856,76,5.6700002460274845e-05,0.003854700000374578,2296.37109375,vanilla
2439,243.9,4,4,16,241,3856,73,5.5500000598840415e-05,0.003832099995634053,2296.375,vanilla
2440,244.0,4,4,16,241,3856,69,6.949999806238338e-05,0.0038531000027433038,2296.375,vanilla
2441,244.1,4,4,16,241,3856,67,5.149999924469739e-05,0.0037921000039204955,2296.375,vanilla
2442,244.2,4,4,16,241,3856,64,5.1399998483248055e-05,0.004015699996671174,2296.37890625,vanilla
2443,244.3,4,4,16,241,3856,60,8.180000440916047e-05,0.003845500003080815,2296.37890625,vanilla
2444,244.4,4,4,16,241,3856,56,6.569999823113903e-05,0.003935499997169245,2296.37890625,vanilla
2445,244.5,4,4,16,241,3856,52,8.949999755714089e-05,0.003853700000036042,2296.3828125,vanilla
2446,244.6,5,5,20,241,4820,48,6.569999823113903e-05,0.004716999996162485,2296.38671875,vanilla
2447,244.7,5,5,20,241,4820,44,6.509999366244301e-05,0.004703600003267638,2296.38671875,vanilla
2448,244.8,5,5,20,241,4820,41,6.589999975403771e-05,0.004709500004537404,2296.390625,vanilla
2449,244.9,5,5,20,241,4820,38,6.549999670824036e-05,0.0047620999976061285,2296.390625,vanilla
2450,245.0,5,5,20,241,4820,35,8.150000212481245e-05,0.004710200002591591,2296.39453125,vanilla
2451,245.1,5,5,20,241,4820,33,7.31999971321784e-05,0.0047450000056414865,2296.3984375,vanilla
2452,245.2,5,5,20,241,4820,30,8.10999990790151e-05,0.004709200002253056,2296.40234375,vanilla
2453,245.3,5,5,20,241,4820,26,6.399999983841553e-05,0.004702099999121856,2296.40625,vanilla
2454,245.4,5,5,20,241,4820,22,8.160000288626179e-05,0.004709400003775954,2296.40625,vanilla
2455,245.5,4,4,16,241,3856,20,7.360000017797574e-05,0.003882600001816172,2296.40625,vanilla
2456,245.6,4,4,16,241,3856,22,5.459999374579638e-05,0.003808599998592399,2296.40625,vanilla
2457,245.7,4,4,16,241,3856,18,5.2600000344682485e-05,0.003850000000966247,2296.41015625,vanilla
2458,245.8,4,4,16,241,3856,27,5.469999450724572e-05,0.003835600000456907,2296.41796875,vanilla
2459,245.9,5,5,20,241,4820,37,7.88000033935532e-05,0.00467959999514278,2296.41796875,vanilla
2460,246.0,5,5,20,241,4820,47,6.769999890821055e-05,0.004717600000731181,2296.41796875,vanilla
2461,246.1,5,5,20,241,4820,58,6.269999721553177e-05,0.004751699998450931,2296.421875,vanilla
2462,246.2,4,4,16,241,3856,67,6.269999721553177e-05,0.003916399997251574,2296.42578125,vanilla
2463,246.3,4,4,16,241,3856,68,5.879999662283808e-05,0.003804400002991315,2296.42578125,vanilla
2464,246.4,4,4,16,241,3856,68,7.01000026310794e-05,0.003803799998422619,2296.4296875,vanilla
2465,246.5,5,5,20,241,4820,66,6.510000093840063e-05,0.005172400000446942,2296.4296875,vanilla
2466,246.6,5,5,20,241,4820,63,0.0001201999984914437,0.0047294999967562035,2296.4296875,vanilla
2467,246.7,5,5,20,241,4820,62,7.090000144671649e-05,0.004654799995478243,2296.43359375,vanilla
2468,246.8,5,5,20,241,4820,59,6.359999679261819e-05,0.004872299999988172,2296.43359375,vanilla
2469,246.9,5,5,20,241,4820,57,7.410000398522243e-05,0.004701900004874915,2296.43359375,vanilla
2470,247.0,5,5,20,241,4820,53,9.389999468112364e-05,0.00467449999996461,2296.43359375,vanilla
2471,247.1,5,5,20,241,4820,50,8.099999831756577e-05,0.004668699999456294,2296.4375,vanilla
2472,247.2,5,5,20,241,4820,47,0.00010449999535921961,0.004848299999139272,2296.4375,vanilla
2473,247.3,5,5,20,241,4820,43,7.77000022935681e-05,0.004656400000385474,2296.4375,vanilla
2474,247.4,5,5,20,241,4820,41,6.369999755406752e-05,0.004627299997082446,2296.4375,vanilla
2475,247.5,5,5,20,241,4820,38,6.510000093840063e-05,0.004625699999451172,2296.4375,vanilla
2476,247.6,4,4,16,241,3856,35,5.509999755304307e-05,0.003766199995880015,2296.4375,vanilla
2477,247.7,4,4,16,241,3856,32,5.18000015290454e-05,0.003733400000783149,2296.4375,vanilla
2478,247.8,4,4,16,241,3856,30,5.0199996621813625e-05,0.0038289000003715046,2296.4375,vanilla
2479,247.9,4,4,16,241,3856,26,5.439999949885532e-05,0.0040968000030261464,2296.44140625,vanilla
2480,248.0,4,4,16,241,3856,21,9.14999982342124e-05,0.0038222000002861023,2296.44140625,vanilla
2481,248.1,4,4,16,241,3856,17,6.469999789260328e-05,0.0037958999964757822,2296.44140625,vanilla
2482,248.2,4,4,16,241,3856,8,5.8400000852998346e-05,0.003965400006563868,2296.44140625,vanilla
2483,248.3,4,4,16,241,3856,0,0.00011529999756021425,0.004173399996943772,2296.44140625,vanilla
2484,248.4,5,5,20,241,4820,0,0.0001325999983237125,0.004628300004696939,2296.44140625,vanilla
2485,248.5,5,5,20,241,4820,0,8.289999823318794e-05,0.004590799995639827,2296.44140625,vanilla
2486,248.6,6,6,24,241,5784,0,7.490000280085951e-05,0.005703200004063547,2296.44140625,vanilla
2487,248.7,6,6,24,241,5784,0,9.470000077271834e-05,0.005483300003106706,2296.44140625,vanilla
2488,248.8,5,5,20,241,4820,0,6.800000119255856e-05,0.0046539999966626056,2296.44140625,vanilla
2489,248.9,5,5,20,241,4820,0,6.749999738531187e-05,0.005022400000598282,2296.4453125,vanilla
2490,249.0,5,5,20,241,4820,0,0.00010380000458098948,0.004652499999792781,2296.4453125,vanilla
2491,249.1,4,4,16,241,3856,0,6.230000144569203e-05,0.0038211999999475665,2296.4453125,vanilla
2492,249.2,4,4,16,241,3856,0,5.439999949885532e-05,0.003727800001797732,2296.4453125,vanilla
2493,249.3,4,4,16,241,3856,0,5.070000042906031e-05,0.0038987999942037277,2296.44921875,vanilla
2494,249.4,4,4,16,241,3856,0,8.81000014487654e-05,0.0037962999995215796,2296.453125,vanilla
2495,249.5,4,4,16,241,3856,0,5.539999983739108e-05,0.003807000000961125,2296.453125,vanilla
2496,249.6,4,4,16,241,3856,0,5.4700001783203334e-05,0.003741400003491435,2296.453125,vanilla
2497,249.7,4,4,16,241,3856,0,5.220000457484275e-05,0.0041079000002355315,2296.453125,vanilla
2498,249.8,4,4,16,241,3856,0,6.359999679261819e-05,0.0037545000013778917,2296.453125,vanilla
2499,249.9,4,4,16,241,3856,0,6.900000153109431e-05,0.003734700003406033,2296.453125,vanilla
2500,250.0,4,4,16,241,3856,0,6.839999696239829e-05,0.0037272999979904853,2296.453125,vanilla
2501,250.1,4,4,16,241,3856,0,4.949999856762588e-05,0.004227500001434237,2296.453125,vanilla
2502,250.2,4,4,16,241,3856,0,8.859999798005447e-05,0.0038258000058704056,2296.453125,vanilla
2503,250.3,4,4,16,241,3856,0,6.519999442389235e-05,0.0038348999951267615,2296.453125,vanilla
2504,250.4,4,4,16,241,3856,0,7.620000542374328e-05,0.0036837000006926246,2296.453125,vanilla
2505,250.5,4,4,16,241,3856,10,5.199999577598646e-05,0.0038088000001152977,2296.453125,vanilla
2506,250.6,4,4,16,241,3856,21,7.960000220919028e-05,0.0037874000045121647,2296.453125,vanilla
2507,250.7,4,4,16,241,3856,32,5.6899996707215905e-05,0.0037961999987601303,2296.453125,vanilla
2508,250.8,4,4,16,241,3856,44,5.870000313734636e-05,0.0038039999999455176,2296.453125,vanilla
2509,250.9,4,4,16,241,3856,58,5.2900002629030496e-05,0.0038236000036704354,2296.453125,vanilla
2510,251.0,4,4,16,241,3856,73,5.510000482900068e-05,0.003762300002563279,2296.453125,vanilla
2511,251.1,4,4,16,241,3856,78,7.280000136233866e-05,0.0038567000010516495,2296.45703125,vanilla
2512,251.2,4,4,16,241,3856,77,5.5999997130129486e-05,0.0038211999999475665,2296.45703125,vanilla
2513,251.3,4,4,16,241,3856,73,5.070000042906031e-05,0.0037646999990101904,2296.45703125,vanilla
2514,251.4,4,4,16,241,3856,70,5.160000000614673e-05,0.003805200001806952,2296.45703125,vanilla
2515,251.5,4,4,16,241,3856,67,5.4600001021753997e-05,0.0038369999965652823,2296.45703125,vanilla
2516,251.6,4,4,16,241,3856,64,6.299999949987978e-05,0.003805399996053893,2296.45703125,vanilla
2517,251.7,4,4,16,241,3856,61,9.100000170292333e-05,0.0037980999986757524,2296.45703125,vanilla
2518,251.8,4,4,16,241,3856,56,5.360000068321824e-05,0.003830400004517287,2296.45703125,vanilla
2519,251.9,5,5,20,241,4820,52,9.560000034980476e-05,0.004641400002583396,2296.45703125,vanilla
2520,252.0,5,5,20,241,4820,49,6.420000136131421e-05,0.004660500002501067,2296.45703125,vanilla
2521,252.1,5,5,20,241,4820,46,6.199999916134402e-05,0.004701600002590567,2296.45703125,vanilla
2522,252.2,5,5,20,241,4820,42,6.329999450827017e-05,0.004654600001231302,2296.45703125,vanilla
2523,252.3,4,4,16,241,3856,40,5.320000491337851e-05,0.0038754999986849725,2296.45703125,vanilla
2524,252.4,4,4,16,241,3856,38,5.950000195298344e-05,0.003855999995721504,2296.45703125,vanilla
2525,252.5,4,4,16,241,3856,37,6.159999611554667e-05,0.003874599999107886,2296.45703125,vanilla
2526,252.6,4,4,16,241,3856,35,5.319999763742089e-05,0.0037694999991799705,2296.45703125,vanilla
2527,252.7,4,4,16,241,3856,31,5.0499998906161636e-05,0.0038039999999455176,2296.45703125,vanilla
2528,252.8,4,4,16,241,3856,29,4.999999509891495e-05,0.003825799998594448,2296.45703125,vanilla
2529,252.9,4,4,16,241,3856,27,5.18000015290454e-05,0.003787200002989266,2296.45703125,vanilla
2530,253.0,4,4,16,241,3856,18,5.059999966761097e-05,0.0037674000050174072,2296.45703125,vanilla
2531,253.1,4,4,16,241,3856,12,5.1200004236306995e-05,0.003788399997574743,2296.45703125,vanilla
2532,253.2,4,4,16,241,3856,13,5.190000229049474e-05,0.003803100000368431,2296.45703125,vanilla
2533,253.3,4,4,16,241,3856,15,7.31999971321784e-05,0.003857399999105837,2296.45703125,vanilla
2534,253.4,4,4,16,241,3856,16,5.94000011915341e-05,0.003786100001889281,2296.45703125,vanilla
2535,253.5,4,4,16,241,3856,18,5.1099996198900044e-05,0.0037980999986757524,2296.45703125,vanilla
2536,253.6,4,4,16,241,3856,20,5.249999958323315e-05,0.0038006000031600706,2296.45703125,vanilla
2537,253.7,4,4,16,241,3856,21,7.899999764049426e-05,0.00380290000612149,2296.45703125,vanilla
2538,253.8,4,4,16,241,3856,23,5.5199998314492404e-05,0.0038069000001996756,2296.45703125,vanilla
2539,253.9,4,4,16,241,3856,25,5.009999586036429e-05,0.004090900001756381,2296.45703125,vanilla
2540,254.0,4,4,16,241,3856,31,8.730000263312832e-05,0.004023200002848171,2296.45703125,vanilla
2541,254.1,5,5,20,241,4820,42,0.00012140000035287812,0.004692600006819703,2296.45703125,vanilla
2542,254.2,5,5,20,241,4820,53,6.519999442389235e-05,0.004643400003260467,2296.45703125,vanilla
2543,254.3,5,5,20,241,4820,67,8.209999941755086e-05,0.004680299993196968,2296.45703125,vanilla
2544,254.4,5,5,20,241,4820,81,6.589999975403771e-05,0.004722300000139512,2296.45703125,vanilla
2545,254.5,5,5,20,241,4820,93,6.469999789260328e-05,0.004644399996323045,2296.45703125,vanilla
2546,254.6,5,5,20,241,4820,100,6.319999374682084e-05,0.0047601000042050146,2296.45703125,vanilla
2547,254.7,5,5,20,241,4820,95,8.169999637175351e-05,0.004808199999388307,2296.45703125,vanilla
2548,254.8,4,4,16,241,3856,87,7.570000161649659e-05,0.003813600000285078,2296.45703125,vanilla
2549,254.9,4,4,16,241,3856,81,5.080000119050965e-05,0.0038069000001996756,2296.45703125,vanilla
2550,255.0,4,4,16,241,3856,74,5.03999981447123e-05,0.003812799994193483,2296.45703125,vanilla
2551,255.1,4,4,16,241,3856,66,5.060000694356859e-05,0.0038541000030818395,2296.45703125,vanilla
2552,255.2,4,4,16,241,3856,56,5.520000559045002e-05,0.0037691000034101307,2296.45703125,vanilla
2553,255.3,4,4,16,241,3856,62,5.950000195298344e-05,0.0037974000006215647,2296.45703125,vanilla
2554,255.4,4,4,16,241,3856,67,5.1399998483248055e-05,0.0038977000003797,2296.45703125,vanilla
2555,255.5,4,4,16,241,3856,74,9.450000652577728e-05,0.003939399997761939,2296.45703125,vanilla
2556,255.6,4,4,16,241,3856,81,7.400000322377309e-05,0.003819999998086132,2296.45703125,vanilla
2557,255.7,4,4,16,241,3856,92,5.20999965374358e-05,0.0038054999968153425,2296.45703125,vanilla
2558,255.8,4,4,16,241,3856,96,5.0900001951958984e-05,0.0037933999992674217,2296.45703125,vanilla
2559,255.9,5,5,20,241,4820,93,9.159999899566174e-05,0.005234800002654083,2295.91015625,vanilla
2560,256.0,5,5,20,241,4820,89,0.00011529999756021425,0.004685500003688503,2295.94140625,vanilla
2561,256.1,5,5,20,241,4820,85,7.720000576227903e-05,0.0048100999993039295,2295.94921875,vanilla
2562,256.2,5,5,20,241,4820,80,6.890000076964498e-05,0.00482699999702163,2295.95703125,vanilla
2563,256.3,5,5,20,241,4820,74,7.110000296961516e-05,0.004670399997849017,2295.96484375,vanilla
2564,256.4,5,5,20,241,4820,69,6.410000059986487e-05,0.004707699998107273,2295.98828125,vanilla
2565,256.5,6,6,24,241,5784,57,7.399999594781548e-05,0.005604599995422177,2296.00390625,vanilla
2566,256.6,6,6,24,241,5784,47,9.130000398727134e-05,0.005542899998545181,2296.0234375,vanilla
2567,256.7,5,5,20,241,4820,46,6.459999713115394e-05,0.004881499997281935,2296.03125,vanilla
2568,256.8,5,5,20,241,4820,43,7.650000043213367e-05,0.004868600000918377,2296.03515625,vanilla
2569,256.9,5,5,20,241,4820,41,8.299999899463728e-05,0.004776399997354019,2296.046875,vanilla
2570,257.0,5,5,20,241,4820,39,6.589999975403771e-05,0.004721999997855164,2296.0546875,vanilla
2571,257.1,4,4,16,241,3856,36,5.199999577598646e-05,0.003842500002065208,2296.0625,vanilla
2572,257.2,4,4,16,241,3856,42,8.210000669350848e-05,0.0039659000030951574,2296.078125,vanilla
2573,257.3,4,4,16,241,3856,54,7.780000305501744e-05,0.003896800000802614,2296.0859375,vanilla
2574,257.4,4,4,16,241,3856,64,6.25000029685907e-05,0.003828500004601665,2296.08984375,vanilla
2575,257.5,4,4,16,241,3856,76,7.270000060088933e-05,0.003815000003669411,2296.09375,vanilla
2576,257.6,4,4,16,241,3856,91,5.219999729888514e-05,0.003986199997598305,2296.09375,vanilla
2577,257.7,4,4,16,241,3856,91,8.399999933317304e-05,0.0038946000058786012,2296.09765625,vanilla
2578,257.8,4,4,16,241,3856,80,5.280000186758116e-05,0.003841699995973613,2296.09765625,vanilla
2579,257.9,4,4,16,241,3856,71,6.520000169984996e-05,0.0038610000046901405,2296.11328125,vanilla
2580,258.0,4,4,16,241,3856,68,6.230000144569203e-05,0.003987099997175392,2296.125,vanilla
2581,258.1,4,4,16,241,3856,65,7.090000144671649e-05,0.003944500000216067,2296.12890625,vanilla
2582,258.2,5,5,20,241,4820,60,6.600000051548705e-05,0.004757700000482146,2296.12890625,vanilla
2583,258.3,5,5,20,241,4820,55,6.289999873843044e-05,0.004798500005563255,2296.1328125,vanilla
2584,258.4,5,5,20,241,4820,50,8.86999987415038e-05,0.0048057999956654385,2296.1328125,vanilla
2585,258.5,4,4,16,241,3856,46,7.330000516958535e-05,0.0038046999979997054,2296.1328125,vanilla
2586,258.6,4,4,16,241,3856,43,5.200000305194408e-05,0.0038170000043464825,2296.1328125,vanilla
2587,258.7,4,4,16,241,3856,38,5.059999966761097e-05,0.003927999998268206,2296.1328125,vanilla
